DATAFLOW;INDICATOR: Indicateur;MUNICIPALITY: Commune;FREQ: Fréquence;TIME_PERIOD: Période;OBS_VALUE;NOTE_INDICATOR: Note;OBS_STATUS: Statut d'observation;DECIMALS: Décimales
LU1:DF_C1600(1.0);M070: P90/P50;C170: Consdorf;A: Annuelle;2018;2.54838418960571;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C170: Consdorf;A: Annuelle;2019;2.58240175247192;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C170: Consdorf;A: Annuelle;2020;2.34025430679321;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C170: Consdorf;A: Annuelle;2021;2.44955325126648;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C170: Consdorf;A: Annuelle;2022;2.27633595466614;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C170: Consdorf;A: Annuelle;2023;2.3668007850647;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2013;2.444022655;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2014;2.348076105;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2015;2.47658062;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2016;2.444155216;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2017;2.55716824531555;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2018;2.41320443153381;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2019;2.44207239151001;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2020;2.41272687911987;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2021;2.30922389030457;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2022;2.35641694068909;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C1020: Waldbillig;A: Annuelle;2023;2.33749485015869;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2013;1844.51001;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2014;1874.189941;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2015;1922.959961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2016;1922.959961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2017;1999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2018;1999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2019;2028;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2020;2204;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2021;2202;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2022;2348;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C930: Strassen;A: Annuelle;2023;2489.48999023438;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2013;5.705487728;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2014;5.280643463;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2015;4.974033833;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2016;5.284741402;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2017;5.15094709396362;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2018;6.11677169799805;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2019;6.07351303100586;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2020;5.54864549636841;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2021;5.59057569503784;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2022;5.44649648666382;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C060: Bettembourg;A: Annuelle;2023;5.49623250961304;;;1: Un
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2013;3353.620117;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2014;3557.850098;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2015;3441.315918;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2016;3507.407959;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2017;3726;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2018;3786;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2019;3742;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2020;3867;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2021;3881;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2022;3933;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C1090: Winseler;A: Annuelle;2023;4327.1201171875;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C010: Beaufort;A: Annuelle;2013;3242.119629;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C020: Bech;A: Annuelle;2013;4637.561035;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C030: Beckerich;A: Annuelle;2013;4359.853516;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C040: Berdorf;A: Annuelle;2013;3831.660156;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2017;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2018;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2019;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2020;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2021;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2022;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C640: Mompach;A: Annuelle;2023;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C050: Bertrange;A: Annuelle;2013;6756.247559;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C060: Bettembourg;A: Annuelle;2013;4015.090332;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C070: Bettendorf;A: Annuelle;2013;3463.029785;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C080: Betzdorf;A: Annuelle;2013;5429.226074;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C090: Bissen;A: Annuelle;2013;3905.720459;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C100: Biwer;A: Annuelle;2013;4947.457031;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1000: Vichten;A: Annuelle;2013;3627.873779;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1010: Wahl;A: Annuelle;2013;3869.56665;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1020: Waldbillig;A: Annuelle;2013;5029.734863;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1030: Waldbredimus;A: Annuelle;2013;4768.459473;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1040: Walferdange;A: Annuelle;2013;5468.02002;;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2013;1820.030029;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2014;1870.130005;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2015;1884.959961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2016;1922.959961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2017;1999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2018;1700;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2019;2071;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2020;2142;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2021;2202;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2022;2257;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C080: Betzdorf;A: Annuelle;2023;2374.615234375;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2013;8494.639648;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2014;8472.099609;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2015;8658.480469;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2016;8713.870117;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2017;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2018;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2019;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2020;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2021;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2022;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M040: P90;C110: Boevange-sur-Attert;A: Annuelle;2023;;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;z: Non applicable;
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2013;2.162553549;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2014;2.20489502;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2015;2.20122242;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2016;2.299064875;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2017;2.25043702125549;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2018;2.32950329780579;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2019;2.39746260643005;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2020;2.34234380722046;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2021;2.29259943962097;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2022;2.37708377838135;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C340: Frisange;A: Annuelle;2023;2.3196713924408;;;1: Un
LU1:DF_C1600(1.0);M010: Moyenne;C1050: Weiler-la-Tour;A: Annuelle;2013;5765.245117;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1060: Weiswampach;A: Annuelle;2013;3333.542725;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1070: Wiltz;A: Annuelle;2013;3310.29541;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1080: Wincrange;A: Annuelle;2013;3306.577148;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1090: Winseler;A: Annuelle;2013;4028.06665;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C110: Boevange-sur-Attert;A: Annuelle;2013;4583.021484;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1100: Wormeldange;A: Annuelle;2013;4457.5625;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C120: Boulaide;A: Annuelle;2013;3650.3396;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C130: Bourscheid;A: Annuelle;2013;3783.897461;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C140: Bous;A: Annuelle;2013;4533.916504;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C150: Clervaux;A: Annuelle;2013;3659.556152;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C160: Colmar-Berg;A: Annuelle;2013;3841.725342;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C170: Consdorf;A: Annuelle;2013;4204.412109;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C180: Contern;A: Annuelle;2013;5930.845703;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C190: Dalheim;A: Annuelle;2013;4174.290527;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C200: Diekirch;A: Annuelle;2013;3692.888184;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C210: Differdange;A: Annuelle;2013;2975.746582;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C220: Dippach;A: Annuelle;2013;4978.487305;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C230: Dudelange;A: Annuelle;2013;3775.694092;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C240: Echternach;A: Annuelle;2013;3344.314209;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C250: Ell;A: Annuelle;2013;4616.861816;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C270: Erpeldange-sur-Sûre;A: Annuelle;2013;4633.187012;;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2013;1043.959961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2014;1152.619995;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2015;1231.97998;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2016;1175.400024;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2017;1105;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2018;1077;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2019;999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2020;1243;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2021;1180;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2022;1328;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C760: Reisdorf;A: Annuelle;2023;1223.5400390625;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2013;5780.589844;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2014;6000;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2015;6077.310059;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2016;6213.689941;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2017;6301;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2018;6267;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2019;6477;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2020;6815;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2021;6871;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2022;7415;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C280: Esch-sur-Alzette;A: Annuelle;2023;7937.65966796875;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2013;4.978892326;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2014;4.890806675;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2015;5.04585886;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2016;4.908307076;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2017;4.87094783782959;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2018;5.59505796432495;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2019;5.86739540100098;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2020;5.34331464767456;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2021;5.76384162902832;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2022;5.36626243591309;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C780: Roeser;A: Annuelle;2023;5.2580304145813;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2013;;;z: Non applicable;
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2014;;;z: Non applicable;
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2015;;;z: Non applicable;
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2016;;;z: Non applicable;
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2017;2.08194923400879;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2018;2.43549370765686;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2019;2.312833070755;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2020;2.17108917236328;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2021;2.34206128120422;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2022;2.20316505432129;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C390: Habscht;A: Annuelle;2023;2.1938841342926;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C590: Mamer;A: Annuelle;2013;1766.23999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C590: Mamer;A: Annuelle;2014;1866.209961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C590: Mamer;A: Annuelle;2015;1852.099976;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C590: Mamer;A: Annuelle;2016;1868.319946;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C590: Mamer;A: Annuelle;2017;1999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C590: Mamer;A: Annuelle;2018;1838;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
